"publication","year","pub.count","city","state","country","geocode.value","lon","lat","geoAddress","count","relative.percentage"
"Lesbian Connection",1979,105,"Watertown","MA","United States","Watertown, MA, United States",-71.1828321,42.3709299,"watertown, ma, usa",1,0.952380952380952
"Lesbian Connection",1979,105,"Weatherby Lake","MO","United States","Weatherby Lake, MO, United States",-94.6960699,39.2377801,"weatherby lake, mo 64152, usa",1,0.952380952380952
"Lesbian Connection",1979,105,"West Hempstead","NY","United States","West Hempstead, NY, United States",-73.6501295,40.7048242,"west hempstead, ny, usa",1,0.952380952380952
"Lesbian Connection",1979,105,"Woburn","MA","United States","Woburn, MA, United States",-71.1522765,42.4792618,"woburn, ma, usa",1,0.952380952380952
"Lesbian Connection",1979,105,"Woodstock","NY","United States","Woodstock, NY, United States",-74.1181971,42.0409247,"woodstock, ny, usa",2,1.9047619047619
"Lesbian Connection",1979,105,"Youngsville","NY","United States","Youngsville, NY, United States",-74.8854771,41.8054769,"youngsville, ny 12758, usa",1,0.952380952380952
"Lesbian Connection",1980,285,"","MA","United States",", MA, United States",-71.3824374,42.4072107,"massachusetts, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"","NY","United States",", NY, United States",-74.0059728,40.7127753,"new york, ny, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Albany","NY","United States","Albany, NY, United States",-73.7562317,42.6525793,"albany, ny, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Allendale","MI","United States","Allendale, MI, United States",-85.9540218,42.9721861,"allendale charter twp, mi, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Amherst","MA","United States","Amherst, MA, United States",-72.5198537,42.3732216,"amherst, ma, usa",2,0.701754385964912
"Lesbian Connection",1980,285,"Anchorage","AK","United States","Anchorage, AK, United States",-149.8996785,61.2175758,"anchorage, ak, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Arkdale","WI","United States","Arkdale, WI, United States",-89.88783,44.0272994,"arkdale, wi 54613, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Arlington","TN","United States","Arlington, TN, United States",-89.661469,35.2961973,"arlington, tn, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Arlington","VA","United States","Arlington, VA, United States",-77.0909809,38.8816208,"arlington county, arlington, va, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Ashland","OR","United States","Ashland, OR, United States",-122.7094767,42.1945758,"ashland, or 97520, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Athens","OH","United States","Athens, OH, United States",-82.1012554,39.3292396,"athens, oh 45701, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Athol","NY","United States","Athol, NY, United States",-73.8429001,43.4925679,"athol, ny 12810, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Austin","TX","United States","Austin, TX, United States",-97.7430608,30.267153,"austin, tx, usa",2,0.701754385964912
"Lesbian Connection",1980,285,"Backus","MN","United States","Backus, MN, United States",-94.5163876,46.8202373,"backus, mn 56435, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Baltimore","MD","United States","Baltimore, MD, United States",-76.6121893,39.2903848,"baltimore, md, usa",2,0.701754385964912
"Lesbian Connection",1980,285,"Beloit","WI","United States","Beloit, WI, United States",-89.0317765,42.5083482,"beloit, wi 53511, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Benicia","CA","United States","Benicia, CA, United States",-122.1585777,38.049365,"benicia, ca, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Berkeley","CA","United States","Berkeley, CA, United States",-122.273042,37.8715226,"berkeley, ca, usa",5,1.75438596491228
"Lesbian Connection",1980,285,"Blaxhall","Suffolk","United Kingdom","Blaxhall, Suffolk, United Kingdom",1.456853,52.161777,"blaxhall, woodbridge ip12, uk",1,0.350877192982456
"Lesbian Connection",1980,285,"Boston","MA","United States","Boston, MA, United States",-71.0588801,42.3600825,"boston, ma, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Boulder","CO","United States","Boulder, CO, United States",-105.2705456,40.0149856,"boulder, co, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Bridgeport","CT","United States","Bridgeport, CT, United States",-73.1894384,41.1792258,"bridgeport, ct, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Bronx","NY","United States","Bronx, NY, United States",-73.8648268,40.8447819,"bronx, ny, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Brooklyn","NY","United States","Brooklyn, NY, United States",-73.9441579,40.6781784,"brooklyn, ny, usa",7,2.45614035087719
"Lesbian Connection",1980,285,"Brooksville","FL","United States","Brooksville, FL, United States",-82.3878709,28.5552719,"brooksville, fl 34601, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Buffalo","NY","United States","Buffalo, NY, United States",-78.8783689,42.8864468,"buffalo, ny, usa",3,1.05263157894737
"Lesbian Connection",1980,285,"Burlington","VT","United States","Burlington, VT, United States",-73.212072,44.4758825,"burlington, vt, usa",2,0.701754385964912
"Lesbian Connection",1980,285,"Cambridge","MA","United States","Cambridge, MA, United States",-71.1097335,42.3736158,"cambridge, ma, usa",4,1.40350877192982
"Lesbian Connection",1980,285,"Chapel Hill","NC","United States","Chapel Hill, NC, United States",-79.0558445,35.9131996,"chapel hill, nc, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Charlotte","NC","United States","Charlotte, NC, United States",-80.8431267,35.2270869,"charlotte, nc, usa",2,0.701754385964912
"Lesbian Connection",1980,285,"Chicago","IL","United States","Chicago, IL, United States",-87.6297982,41.8781136,"chicago, il, usa",3,1.05263157894737
"Lesbian Connection",1980,285,"Cincinnati","OH","United States","Cincinnati, OH, United States",-84.5120196,39.1031182,"cincinnati, oh, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Cleveland","OH","United States","Cleveland, OH, United States",-81.6943605,41.49932,"cleveland, oh, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Cleveland Heights","OH","United States","Cleveland Heights, OH, United States",-81.556235,41.5200518,"cleveland heights, oh, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Columbia","MO","United States","Columbia, MO, United States",-92.3340724,38.9517053,"columbia, mo, usa",2,0.701754385964912
"Lesbian Connection",1980,285,"Columbus","OH","United States","Columbus, OH, United States",-82.9987942,39.9611755,"columbus, oh, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Conroe","TX","United States","Conroe, TX, United States",-95.4560512,30.3118769,"conroe, tx, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Coos Bay","OR","United States","Coos Bay, OR, United States",-124.2131325,43.3672213,"coos bay, or, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Corona","NY","United States","Corona, NY, United States",-73.8642613,40.7449859,"corona, queens, ny, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Crugers","NY","United States","Crugers, NY, United States",-73.9226383,41.2334275,"crugers, ny 10520, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Culver City","CA","United States","Culver City, CA, United States",-118.3964665,34.0211224,"culver city, ca, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Dallas","TX","United States","Dallas, TX, United States",-96.7969879,32.7766642,"dallas, tx, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Darie","FL","United States","Darie, FL, United States",-80.2521157,26.0764783,"davie, fl, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Davis","CA","United States","Davis, CA, United States",-121.7405167,38.5449065,"davis, ca, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Dayton","OH","United States","Dayton, OH, United States",-84.1916069,39.7589478,"dayton, oh, usa",3,1.05263157894737
"Lesbian Connection",1980,285,"Denver","CO","United States","Denver, CO, United States",-104.990251,39.7392358,"denver, co, usa",2,0.701754385964912
"Lesbian Connection",1980,285,"Desert Hot Springs","CA","United States","Desert Hot Springs, CA, United States",-116.5013793,33.9615186,"desert hot springs, ca, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Detroit","MI","United States","Detroit, MI, United States",-83.0457538,42.331427,"detroit, mi, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"East Brunswick","NJ","United States","East Brunswick, NJ, United States",-74.4049778,40.4316955,"east brunswick, nj, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"East Hartford","CT","United States","East Hartford, CT, United States",-72.6128339,41.7634219,"east hartford, ct, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Eau Claire","WI","United States","Eau Claire, WI, United States",-91.4984941,44.811349,"eau claire, wi, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"El Cajon","CA","United States","El Cajon, CA, United States",-116.9625269,32.7947731,"el cajon, ca, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"El Paso","TX","United States","El Paso, TX, United States",-106.4850217,31.7618778,"el paso, tx, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Elmira","NY","United States","Elmira, NY, United States",-76.8077338,42.0897965,"elmira, ny, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Enfield","Enfield","United Kingdom","Enfield, Enfield, United Kingdom",-0.0807119,51.6522994,"enfield, uk",1,0.350877192982456
"Lesbian Connection",1980,285,"Eugene","OR","United States","Eugene, OR, United States",-123.0867536,44.0520691,"eugene, or, usa",4,1.40350877192982
"Lesbian Connection",1980,285,"Falmouth","MA","United States","Falmouth, MA, United States",-70.6085886,41.5532208,"falmouth, ma, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Farmington","NM","United States","Farmington, NM, United States",-108.2186856,36.7280583,"farmington, nm, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Farwell","MI","United States","Farwell, MI, United States",-84.8669666,43.8350247,"farwell, mi 48622, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Fayetteville","AR","United States","Fayetteville, AR, United States",-94.1605839,36.0626579,"fayetteville, ar, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Fitchburg","MA","United States","Fitchburg, MA, United States",-71.8022955,42.5834228,"fitchburg, ma 01420, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Flagstaff","AZ","United States","Flagstaff, AZ, United States",-111.651302,35.1982836,"flagstaff, az, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Fort Collins","CO","United States","Fort Collins, CO, United States",-105.084423,40.5852602,"fort collins, co, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Freeland","MD","United States","Freeland, MD, United States",-76.6838605,39.7048259,"freeland, md 21053, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Fresno","CA","United States","Fresno, CA, United States",-119.7871247,36.7377981,"fresno, ca, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Gainesville","FL","United States","Gainesville, FL, United States",-82.3248262,29.6516344,"gainesville, fl, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Galdstone","OR","United States","Galdstone, OR, United States",-122.5946179,45.3802718,"gladstone, or, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Galena","KS","United States","Galena, KS, United States",-94.6396714,37.0758952,"galena, ks 66739, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Gillette","WY","United States","Gillette, WY, United States",-105.5022205,44.2910915,"gillette, wy, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Glen Ellyn","IL","United States","Glen Ellyn, IL, United States",-88.0670118,41.8775293,"glen ellyn, il, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Green Bay","WI","United States","Green Bay, WI, United States",-88.0132958,44.5133188,"green bay, wi, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Guadalajara","Jalisco","Mexico","Guadalajara, Jalisco, Mexico",-103.3496092,20.6596988,"guadalajara, jalisco, mexico",1,0.350877192982456
"Lesbian Connection",1980,285,"Hammonton","NJ","United States","Hammonton, NJ, United States",-74.8023853,39.6365056,"hammonton, nj, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Hayward","CA","United States","Hayward, CA, United States",-122.0809964,37.6687665,"hayward, ca, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Helena","MT","United States","Helena, MT, United States",-112.0391057,46.5891452,"helena, mt, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Hialeah","FL","United States","Hialeah, FL, United States",-80.2781057,25.8575963,"hialeah, fl, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Honolulu","HI","United States","Honolulu, HI, United States",-157.8581401,21.3098845,"honolulu, hi, usa",3,1.05263157894737
"Lesbian Connection",1980,285,"Houston","TX","United States","Houston, TX, United States",-95.3698028,29.7604267,"houston, tx, usa",2,0.701754385964912
"Lesbian Connection",1980,285,"Indianapolis","IN","United States","Indianapolis, IN, United States",-86.158068,39.768403,"indianapolis, in, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Inglewood","CA","United States","Inglewood, CA, United States",-118.3531311,33.9616801,"inglewood, ca, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Iowa City","IA","United States","Iowa City, IA, United States",-91.5346169,41.6578257,"iowa city, ia, usa",3,1.05263157894737
"Lesbian Connection",1980,285,"Ithaca","NY","United States","Ithaca, NY, United States",-76.5018807,42.4439614,"ithaca, ny, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Juneau","AK","United States","Juneau, AK, United States",-134.4201306,58.3004933,"juneau, ak, usa",2,0.701754385964912
"Lesbian Connection",1980,285,"Kalamazoo","MI","United States","Kalamazoo, MI, United States",-85.5872286,42.2917069,"kalamazoo, mi, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Kansas City","Morges","United States","Kansas City, Morges, United States",-94.5785667,39.0997265,"kansas city, mo, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Kearny","NJ","United States","Kearny, NJ, United States",-74.1454214,40.7684342,"kearny, nj, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Kingsport","TN","United States","Kingsport, TN, United States",-82.5618186,36.548434,"kingsport, tn, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Kirkwood","MO","United States","Kirkwood, MO, United States",-90.406785,38.5833862,"kirkwood, mo 63122, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Lake Worth","FL","United States","Lake Worth, FL, United States",-80.0684479,26.6167555,"lake worth, fl, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Lawrence","KS","United States","Lawrence, KS, United States",-95.2352501,38.9716689,"lawrence, ks, usa",2,0.701754385964912
"Lesbian Connection",1980,285,"Lexington","KY","United States","Lexington, KY, United States",-84.5037164,38.0405837,"lexington, ky, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Lincoln","NE","United States","Lincoln, NE, United States",-96.7025955,40.813616,"lincoln, ne, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"London","","United Kingdom","London, , United Kingdom",-0.1275862,51.5072178,"london, uk",1,0.350877192982456
"Lesbian Connection",1980,285,"Long Island","NY","United States","Long Island, NY, United States",-73.134961,40.789142,"long island, new york, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Los Angeles","CA","United States","Los Angeles, CA, United States",-118.2436849,34.0522342,"los angeles, ca, usa",3,1.05263157894737
"Lesbian Connection",1980,285,"Louisa","VA","United States","Louisa, VA, United States",-78.0041649,38.0251394,"louisa, va 23093, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Luttrell","TN","United States","Luttrell, TN, United States",-83.7418507,36.1995269,"luttrell, tn 37779, usa",2,0.701754385964912
"Lesbian Connection",1980,285,"Madison","WI","United States","Madison, WI, United States",-89.4007501,43.0721661,"madison, wi, usa",3,1.05263157894737
"Lesbian Connection",1980,285,"Mansfield Center","CT","United States","Mansfield Center, CT, United States",-72.1981334,41.7653764,"mansfield center, mansfield, ct, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Media","PA","United States","Media, PA, United States",-75.387693,39.9167783,"media, pa 19063, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Miami","FL","United States","Miami, FL, United States",-80.1917902,25.7616798,"miami, fl, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Millfield","OH","United States","Millfield, OH, United States",-82.0966442,39.4327866,"millfield, oh 45761, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Milwaukee","WI","United States","Milwaukee, WI, United States",-87.9064736,43.0389025,"milwaukee, wi, usa",2,0.701754385964912
"Lesbian Connection",1980,285,"Minneapolis","MN","United States","Minneapolis, MN, United States",-93.2650108,44.977753,"minneapolis, mn, usa",3,1.05263157894737
"Lesbian Connection",1980,285,"Missoula","MT","United States","Missoula, MT, United States",-113.9940314,46.8721284,"missoula, mt, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Monterey","CA","United States","Monterey, CA, United States",-121.8946761,36.6002378,"monterey, ca, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Montreal","Quebec","Canada","Montreal, Quebec, Canada",-73.5673919,45.5018869,"montreal, qc, canada",2,0.701754385964912
"Lesbian Connection",1980,285,"Mountain View","CA","United States","Mountain View, CA, United States",-122.0838511,37.3860517,"mountain view, ca, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Naples","FL","United States","Naples, FL, United States",-81.7948103,26.1420358,"naples, fl, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Nashville","TN","United States","Nashville, TN, United States",-86.7816016,36.1626638,"nashville, tn, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"New Haven","CT","United States","New Haven, CT, United States",-72.9278835,41.308274,"new haven, ct, usa",2,0.701754385964912
"Lesbian Connection",1980,285,"New Milford","CT","United States","New Milford, CT, United States",-73.4085463,41.5770433,"new milford, ct, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"New Orleans","LA","United States","New Orleans, LA, United States",-90.0715323,29.9510658,"new orleans, la, usa",3,1.05263157894737
"Lesbian Connection",1980,285,"New York","NY","United States","New York, NY, United States",-74.0059728,40.7127753,"new york, ny, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"New York City","New York","United States","New York City, New York, United States",-74.0059728,40.7127753,"new york, ny, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"New York City","NY","United States","New York City, NY, United States",-74.0059728,40.7127753,"new york, ny, usa",8,2.80701754385965
"Lesbian Connection",1980,285,"Norwich","CT","United States","Norwich, CT, United States",-72.0759105,41.5242649,"norwich, ct, usa",2,0.701754385964912
"Lesbian Connection",1980,285,"Novato","CA","United States","Novato, CA, United States",-122.5697032,38.1074198,"novato, ca, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Oakland","CA","United States","Oakland, CA, United States",-122.2711639,37.8043514,"oakland, ca, usa",5,1.75438596491228
"Lesbian Connection",1980,285,"Oceanside","NY","United States","Oceanside, NY, United States",-73.6401296,40.6387141,"oceanside, ny, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Ogden","UT","United States","Ogden, UT, United States",-111.9738304,41.223,"ogden, ut, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Oklahoma City","OK","United States","Oklahoma City, OK, United States",-97.5164276,35.4675602,"oklahoma city, ok, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Old Westbury","NY","United States","Old Westbury, NY, United States",-73.5995717,40.7887113,"old westbury, ny, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Palm Desert","CA","United States","Palm Desert, CA, United States",-116.3744556,33.7222445,"palm desert, ca, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Palo Alto","CA","United States","Palo Alto, CA, United States",-122.1430195,37.4418834,"palo alto, ca, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Paradise","CA","United States","Paradise, CA, United States",-121.6219177,39.7596061,"paradise, ca 95969, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Pawcatuck","CT","United States","Pawcatuck, CT, United States",-71.8336802,41.3773218,"pawcatuck, stonington, ct 06379, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Peoria","IL","United States","Peoria, IL, United States",-89.5889864,40.6936488,"peoria, il, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Philadelphia","PA","United States","Philadelphia, PA, United States",-75.1652215,39.9525839,"philadelphia, pa, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Phoenix","AZ","United States","Phoenix, AZ, United States",-112.0740373,33.4483771,"phoenix, az, usa",2,0.701754385964912
"Lesbian Connection",1980,285,"Pittsburgh","PA","United States","Pittsburgh, PA, United States",-79.9958864,40.4406248,"pittsburgh, pa, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Pittsford","MI","United States","Pittsford, MI, United States",-84.4172666,41.8437355,"pittsford township, mi, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Platteville","WI","United States","Platteville, WI, United States",-90.4784621,42.73416,"platteville, wi 53818, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Pleasant Hill","CA","United States","Pleasant Hill, CA, United States",-122.0607963,37.9479786,"pleasant hill, ca, usa",2,0.701754385964912
"Lesbian Connection",1980,285,"Pompaples","Morges","Switzerland","Pompaples, Morges, Switzerland",6.5107091,46.6667994,"1318 pompaples, switzerland",1,0.350877192982456
"Lesbian Connection",1980,285,"Portland","ME","United States","Portland, ME, United States",-70.2568189,43.6590993,"portland, me, usa",2,0.701754385964912
"Lesbian Connection",1980,285,"Portland","OR","United States","Portland, OR, United States",-122.6783853,45.515232,"portland, or, usa",6,2.10526315789474
"Lesbian Connection",1980,285,"Preston Hollow","NY","United States","Preston Hollow, NY, United States",-74.2032581,42.443751,"preston hollow, preston-potter hollow, ny 12469, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Providence","RI","United States","Providence, RI, United States",-71.4128343,41.8239891,"providence, ri, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Provincetown","MA","United States","Provincetown, MA, United States",-70.1846012,42.0547136,"provincetown, ma, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Rapid City","SD","United States","Rapid City, SD, United States",-103.2310149,44.0805434,"rapid city, sd, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Rochester","NY","United States","Rochester, NY, United States",-77.6088465,43.1565779,"rochester, ny, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Rosemont","PA","United States","Rosemont, PA, United States",-75.3237979,40.0256664,"rosemont, pa 19010, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Salem","MA","United States","Salem, MA, United States",-70.8954626,42.5197473,"salem, ma, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Salt Lake City","UT","United States","Salt Lake City, UT, United States",-111.8910474,40.7607793,"salt lake city, ut, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"San Francisco","CA","United States","San Francisco, CA, United States",-122.4194155,37.7749295,"san francisco, ca, usa",7,2.45614035087719
"Lesbian Connection",1980,285,"Sandy","OR","United States","Sandy, OR, United States",-122.2630704,45.3973141,"sandy, or, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Santa Barbara","CA","United States","Santa Barbara, CA, United States",-119.6981901,34.4208305,"santa barbara, ca, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Santa Clara","CA","United States","Santa Clara, CA, United States",-121.9552356,37.3541079,"santa clara, ca, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Santa Cruz","CA","United States","Santa Cruz, CA, United States",-122.0307963,36.9741171,"santa cruz, ca, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Santa Fe","NM","United States","Santa Fe, NM, United States",-105.937799,35.6869752,"santa fe, nm, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Seal Rock","OR","United States","Seal Rock, OR, United States",-124.0826621,44.4971754,"seal rock, or 97376, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Seattle","WA","United States","Seattle, WA, United States",-122.3320708,47.6062095,"seattle, wa, usa",5,1.75438596491228
"Lesbian Connection",1980,285,"Sedona","AZ","United States","Sedona, AZ, United States",-111.7609896,34.8697395,"sedona, az 86336, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Shreveport","LA","United States","Shreveport, LA, United States",-93.7501789,32.5251516,"shreveport, la, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Somerville","MA","United States","Somerville, MA, United States",-71.0994968,42.3875968,"somerville, ma, usa",2,0.701754385964912
"Lesbian Connection",1980,285,"Spokane","WA","United States","Spokane, WA, United States",-117.4260466,47.6587802,"spokane, wa, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Springfield","MO","United States","Springfield, MO, United States",-93.2922989,37.2089572,"springfield, mo, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Springvale","ME","United States","Springvale, ME, United States",-70.7936699,43.4667484,"springvale, sanford, me 04083, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"St Augustine","FL","United States","St Augustine, FL, United States",-81.3124341,29.9012437,"st. augustine, fl, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"St Louis","MO","United States","St Louis, MO, United States",-90.1994042,38.6270025,"st. louis, mo, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"St. Augustine","FL","United States","St. Augustine, FL, United States",-81.3124341,29.9012437,"st. augustine, fl, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"St. Louis","MO","United States","St. Louis, MO, United States",-90.1994042,38.6270025,"st. louis, mo, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"St. Petersburg","FL","United States","St. Petersburg, FL, United States",-82.6402915,27.7676008,"st. petersburg, fl, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Statesboro","GA","United States","Statesboro, GA, United States",-81.7831674,32.4487876,"statesboro, ga, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Superior","WI","United States","Superior, WI, United States",-92.1040796,46.7207737,"superior, wi, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Syrna","DE","United States","Syrna, DE, United States",-75.6046494,39.2998339,"smyrna, de 19977, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Tacoma","WA","United States","Tacoma, WA, United States",-122.4442906,47.2528768,"tacoma, wa, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Tampa","FL","United States","Tampa, FL, United States",-82.4571776,27.950575,"tampa, fl, usa",3,1.05263157894737
"Lesbian Connection",1980,285,"Tarboro","NC","United States","Tarboro, NC, United States",-77.5358049,35.8968236,"tarboro, nc 27886, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Toledo","OH","United States","Toledo, OH, United States",-83.5378674,41.6528052,"toledo, oh, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Trumansburg","NY","United States","Trumansburg, NY, United States",-76.6660589,42.5422939,"trumansburg, ny 14886, usa",2,0.701754385964912
"Lesbian Connection",1980,285,"Tucson","AZ","United States","Tucson, AZ, United States",-110.9741769,32.2539787,"tucson, az, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Tulsa","OK","United States","Tulsa, OK, United States",-95.992775,36.1539816,"tulsa, ok, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Tyler","TX","United States","Tyler, TX, United States",-95.3010624,32.3512601,"tyler, tx, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Ukiah","CA","United States","Ukiah, CA, United States",-123.2077831,39.1501709,"ukiah, ca 95482, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Urbana","IL","United States","Urbana, IL, United States",-88.2072697,40.1105875,"urbana, il, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Ventnor","NJ","United States","Ventnor, NJ, United States",-74.4773735,39.3403942,"ventnor city, nj, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Ventura","CA","United States","Ventura, CA, United States",-119.2945199,34.2804923,"ventura, ca, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Vineland","NJ","United States","Vineland, NJ, United States",-75.0259637,39.4863773,"vineland, nj, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Waits River","VT","United States","Waits River, VT, United States",-72.2366689626192,44.0887313842987,"waits river, vermont, usa",1,0.350877192982456
