"publication","pub.count","geocode.value","lon","lat","count","relative.percentage"
"Bob Damron's Address Book",18500,"Urbana, IL, United States",-88.2072697,40.1105875,4,0.0216216216216216
"Bob Damron's Address Book",18500,"Utica, NY, United States",-75.232664,43.100903,13,0.0702702702702703
"Bob Damron's Address Book",18500,"Vail, CO, United States",-106.3780801,39.6433243,11,0.0594594594594595
"Bob Damron's Address Book",18500,"Valdosta, GA, United States",-83.2771957,30.8328597,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Valhalla, NY, United States",-73.7751326,41.0748188,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Vallejo, CA, United States",-122.2566367,38.1040864,7,0.0378378378378378
"Bob Damron's Address Book",18500,"Vancouver, WA, United States",-122.673865,45.6280277,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Venice, CA, United States",-118.4527302,33.994091,11,0.0594594594594595
"Bob Damron's Address Book",18500,"Ventura, CA, United States",-119.2945199,34.2804923,9,0.0486486486486486
"Bob Damron's Address Book",18500,"Vero Beach, FL, United States",-80.3972736,27.6386434,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Vicksberg, MS, United States",-90.877882,32.3526456,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Vicksburg, MS, United States",-90.877882,32.3526456,9,0.0486486486486486
"Bob Damron's Address Book",18500,"Victoria, TX, United States",-97.0035982,28.8052674,5,0.027027027027027
"Bob Damron's Address Book",18500,"Victorville, CA, United States",-117.2927641,34.5362184,2,0.0108108108108108
"Bob Damron's Address Book",18500,"Vineland, NJ, United States",-75.0259637,39.4863773,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Vinton, LA, United States",-93.5813576,30.1911244,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Virginia Beach, VA, United States",-75.9792194,36.8516437,2,0.0108108108108108
"Bob Damron's Address Book",18500,"Visalia, CA, United States",-119.2966367,36.3301329,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Waco, TX, United States",-97.1466695,31.549333,20,0.108108108108108
"Bob Damron's Address Book",18500,"Waikiki Beach, Oahu, HI, United States",-157.8291847,21.2793462,41,0.221621621621622
"Bob Damron's Address Book",18500,"Waikiki, HI, United States",-157.8291847,21.2793462,32,0.172972972972973
"Bob Damron's Address Book",18500,"Wailuku, HI, United States",-156.5048344,20.8869433,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Wailuku, Maui, HI, United States",-156.5048344,20.8869433,3,0.0162162162162162
"Bob Damron's Address Book",18500,"Waitsfield, VT, United States",-72.7798479,44.1926386,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Wall Township, NJ, United States",-74.0683295,40.1801451,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Walnut Creek, CA, United States",-122.0651819,37.9100783,8,0.0432432432432432
"Bob Damron's Address Book",18500,"Walnut, CA, United States",-117.8653386,34.0202894,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Ware, MA, United States",-72.2398566,42.2598457,3,0.0162162162162162
"Bob Damron's Address Book",18500,"Warren, OH, United States",-80.8184166,41.2375569,10,0.0540540540540541
"Bob Damron's Address Book",18500,"Warren, VT, United States",-72.8559474,44.112005,2,0.0108108108108108
"Bob Damron's Address Book",18500,"Washington, DC, United States",-77.0368707,38.9071923,270,1.45945945945946
"Bob Damron's Address Book",18500,"Washington, NJ, United States",-74.9793378,40.7584326,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Washingtonville, NY, United States",-74.1659798,41.4278716,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Waterbury, CT, United States",-73.0514965,41.5581525,4,0.0216216216216216
"Bob Damron's Address Book",18500,"Waterloo, IA, United States",-92.3425775,42.492786,11,0.0594594594594595
"Bob Damron's Address Book",18500,"Watermill, NY, United States",-72.3478839,40.9178346,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Watertown, NY, United States",-75.9107565,43.9747838,7,0.0378378378378378
"Bob Damron's Address Book",18500,"Waterville, ME, United States",-69.6317121,44.5520105,3,0.0162162162162162
"Bob Damron's Address Book",18500,"Waukegan, IL, United States",-87.8447938,42.3636331,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Wausau, WI, United States",-89.6301221,44.9591352,4,0.0216216216216216
"Bob Damron's Address Book",18500,"Wells River, VT, United States",-72.0470357,44.1542302,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Wells, ME, United States",-70.5805209,43.3222329,1,0.00540540540540541
"Bob Damron's Address Book",18500,"West Babylon, NY, United States",-73.354287,40.718155,3,0.0162162162162162
"Bob Damron's Address Book",18500,"West Covina, CA, United States",-117.9389526,34.0686208,2,0.0108108108108108
"Bob Damron's Address Book",18500,"West Hempstead, NY, United States",-73.6501295,40.7048242,4,0.0216216216216216
"Bob Damron's Address Book",18500,"West Lebanon, NH, United States",-72.3106065,43.6446508,3,0.0162162162162162
"Bob Damron's Address Book",18500,"West New York, NJ, United States",-74.0143064,40.7878788,2,0.0108108108108108
"Bob Damron's Address Book",18500,"West Palm Beach, FL, United States",-80.0533746,26.7153424,41,0.221621621621622
"Bob Damron's Address Book",18500,"West Rutland, VT, United States",-73.0451081,43.5930919,1,0.00540540540540541
"Bob Damron's Address Book",18500,"West Springfield, MA, United States",-72.6203675,42.1070383,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Westbury, NY, United States",-73.5876273,40.7556561,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Westport, CT, United States",-73.3579049,41.1414717,8,0.0432432432432432
"Bob Damron's Address Book",18500,"Westtown, NY, United States",-74.5398821,41.336761,3,0.0162162162162162
"Bob Damron's Address Book",18500,"Wheaton, MD, United States",-77.0517746,39.0414899,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Wheatridge, CO, United States",-105.0772063,39.766098,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Wheeling, WV, United States",-80.7209149,40.0639616,9,0.0486486486486486
"Bob Damron's Address Book",18500,"White Plains, NY, United States",-73.7629097,41.0339862,5,0.027027027027027
"Bob Damron's Address Book",18500,"White River Junction, VT, United States",-72.3192579,43.6489596,3,0.0162162162162162
"Bob Damron's Address Book",18500,"Wichita Falls, TX, United States",-98.4933873,33.9137085,23,0.124324324324324
"Bob Damron's Address Book",18500,"Wichita, KS, United States",-97.330053,37.6871761,33,0.178378378378378
"Bob Damron's Address Book",18500,"Wilcox, AZ, United States",-109.8320124,32.2528519,2,0.0108108108108108
"Bob Damron's Address Book",18500,"Wilkes-Barre, PA, United States",-75.8813075,41.2459149,9,0.0486486486486486
"Bob Damron's Address Book",18500,"Williamantic, CT, United States",-72.2081338,41.7106543,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Williamsport, PA, United States",-77.0010786,41.2411897,5,0.027027027027027
"Bob Damron's Address Book",18500,"Williamstown, MA, United States",-73.2036898,42.7120196,5,0.027027027027027
"Bob Damron's Address Book",18500,"Wilmington, CA, United States",-118.2633204,33.7911608,5,0.027027027027027
"Bob Damron's Address Book",18500,"Wilmington, DE, United States",-75.5483909,39.744655,29,0.156756756756757
"Bob Damron's Address Book",18500,"Wilmington, NC, United States",-77.8868117,34.2103894,14,0.0756756756756757
"Bob Damron's Address Book",18500,"Winooski, VT, United States",-73.1856832,44.491438,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Winston-Salem, NC, United States",-80.244216,36.0998596,14,0.0756756756756757
"Bob Damron's Address Book",18500,"Winter Park, FL, United States",-81.3392352,28.5999998,2,0.0108108108108108
"Bob Damron's Address Book",18500,"Winter, WI, United States",-91.0118303,45.8196834,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Wiona, MN, United States",-91.6663523,44.0553908,2,0.0108108108108108
"Bob Damron's Address Book",18500,"Wood River, IL, United States",-90.0976069,38.861159,2,0.0108108108108108
"Bob Damron's Address Book",18500,"Woodbury, NY, United States",-74.1059775,41.3645382,2,0.0108108108108108
"Bob Damron's Address Book",18500,"Woodland Hills, CA, United States",-118.6058267,34.1685035,3,0.0162162162162162
"Bob Damron's Address Book",18500,"Woodside, NY, United States",-73.9068858,40.7532704,3,0.0162162162162162
"Bob Damron's Address Book",18500,"Woodstock, NY, United States",-74.1181971,42.0409247,5,0.027027027027027
"Bob Damron's Address Book",18500,"Woonsocket, RI, United States",-71.5147839,42.0028761,4,0.0216216216216216
"Bob Damron's Address Book",18500,"Worcester, MA, United States",-71.8022934,42.2625932,22,0.118918918918919
"Bob Damron's Address Book",18500,"Wrightstown, NJ, United States",-74.6179344,40.0362241,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Wrightsville Beach, NC, United States",-77.7963709,34.2085036,2,0.0108108108108108
"Bob Damron's Address Book",18500,"Wyandotte, MI, United States",-83.1499239,42.2142064,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Yachats, OR, United States",-124.1048418,44.3112312,2,0.0108108108108108
"Bob Damron's Address Book",18500,"Yakima, WA, United States",-120.5060955,46.6022299,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Ybor City, FL, United States",-82.4223063,27.9703121,5,0.027027027027027
"Bob Damron's Address Book",18500,"Yellow Springs, OH, United States",-83.886874,39.8064486,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Yonkers, NY, United States",-73.8987469,40.9312099,8,0.0432432432432432
"Bob Damron's Address Book",18500,"York, PA, United States",-76.727745,39.9625984,13,0.0702702702702703
"Bob Damron's Address Book",18500,"Yosemite, CA, United States",-119.5936038,37.7455701,3,0.0162162162162162
"Bob Damron's Address Book",18500,"Youngstown, OH, United States",-80.6495194,41.0997803,19,0.102702702702703
"Bob Damron's Address Book",18500,"Yreka, CA, United States",-122.6344708,41.7354186,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Yuba City, CA, United States",-121.6169108,39.1404477,2,0.0108108108108108
"Bob Damron's Address Book",18500,"Yuma, AZ, United States",-114.6276916,32.6926512,17,0.0918918918918919
"Bob Damron's Address Book",18500,"Zebulon, KY, United States",-82.4665383,37.5334335,1,0.00540540540540541
"Gaia's Guide",9599,", AR, United States",-91.8318334,35.20105,2,0.0208355036983019
"Gaia's Guide",9599,", AZ, United States",-111.0937311,34.0489281,1,0.010417751849151
"Gaia's Guide",9599,", CA, United States",-119.4179324,36.778261,5,0.0520887592457548
"Gaia's Guide",9599,", CT, United States",-73.087749,41.6032207,1,0.010417751849151
"Gaia's Guide",9599,", FL, United States",-81.5157535,27.6648274,2,0.0208355036983019
"Gaia's Guide",9599,", GA, United States",-82.907123,32.1574351,1,0.010417751849151
"Gaia's Guide",9599,", HI, United States",-155.6658568,19.8986819,8,0.0833420147932076
"Gaia's Guide",9599,", LA, United States",NA,NA,1,0.010417751849151
"Gaia's Guide",9599,", MA, United States",-71.3824374,42.4072107,2,0.0208355036983019
"Gaia's Guide",9599,", MD, United States",-76.6412712,39.0457549,1,0.010417751849151
"Gaia's Guide",9599,", ME, United States",-69.4454689,45.253783,4,0.0416710073966038
"Gaia's Guide",9599,", MT, United States",-110.3625658,46.8796822,1,0.010417751849151
"Gaia's Guide",9599,", NC, United States",-79.0192997,35.7595731,1,0.010417751849151
"Gaia's Guide",9599,", NJ, United States",-74.4056612,40.0583238,19,0.197937285133868
"Gaia's Guide",9599,", NM, United States",-105.0323635,34.9727305,2,0.0208355036983019
"Gaia's Guide",9599,", NY, United States",NA,NA,3,0.0312532555474529
"Gaia's Guide",9599,", OR, United States",-120.5542012,43.8041334,1,0.010417751849151
"Gaia's Guide",9599,", PA, United States",-77.1945247,41.2033216,2,0.0208355036983019
"Gaia's Guide",9599,", SD, United States",NA,NA,1,0.010417751849151
"Gaia's Guide",9599,", TN, United States",-86.5804473,35.5174913,1,0.010417751849151
"Gaia's Guide",9599,", TX, United States",-99.9018131,31.9685988,1,0.010417751849151
"Gaia's Guide",9599,", VA, United States",-78.6568942,37.4315734,3,0.0312532555474529
"Gaia's Guide",9599,", WY, United States",-107.2902839,43.0759678,1,0.010417751849151
"Gaia's Guide",9599,"Aberdeen, SD, United States",-98.4864829,45.4646985,1,0.010417751849151
"Gaia's Guide",9599,"Abilene, TX, United States",-99.7331439,32.4487364,3,0.0312532555474529
"Gaia's Guide",9599,"Ada, OK, United States",-96.6783449,34.774531,1,0.010417751849151
"Gaia's Guide",9599,"Aguas Buenas, PR, United States",NA,NA,2,0.0208355036983019
"Gaia's Guide",9599,"Akron, OH, United States",-81.5188377,41.081199,28,0.291697051776227
"Gaia's Guide",9599,"Albany, CA, United States",-122.2977557,37.886704,5,0.0520887592457548
"Gaia's Guide",9599,"Albany, GA, United States",-84.155741,31.5785074,1,0.010417751849151
"Gaia's Guide",9599,"Albany, NY, United States",-73.7562317,42.6525793,26,0.270861548077925
"Gaia's Guide",9599,"Albion, CA, United States",-123.7680598,39.2232406,3,0.0312532555474529
"Gaia's Guide",9599,"Albuquerque, NM, United States",-106.650422,35.0843859,50,0.520887592457548
"Gaia's Guide",9599,"Alexandria, LA, United States",-92.4451371,31.3112936,7,0.0729242629440567
"Gaia's Guide",9599,"Allentown, PA, United States",-75.4714098,40.6022939,9,0.0937597666423586
"Gaia's Guide",9599,"Allston, MA, United States",-71.1328247,42.3555087,8,0.0833420147932076
"Gaia's Guide",9599,"Altadena, CA, United States",-118.1313188,34.190162,1,0.010417751849151
"Gaia's Guide",9599,"Altoona, PA, United States",-78.3947359,40.5186809,2,0.0208355036983019
"Gaia's Guide",9599,"Amagansett, NY, United States",-72.1436884,40.9737117,2,0.0208355036983019
"Gaia's Guide",9599,"Amarillo, TX, United States",-101.8312969,35.2219971,10,0.10417751849151
"Gaia's Guide",9599,"Ames, IA, United States",-93.6319131,42.0307812,4,0.0416710073966038
"Gaia's Guide",9599,"Amherst, MA, United States",-72.5198537,42.3732216,18,0.187519533284717
"Gaia's Guide",9599,"Anaheim, CA, United States",-117.9143012,33.8365932,1,0.010417751849151
"Gaia's Guide",9599,"Anchorage, AK, United States",-149.8996785,61.2175758,37,0.385456818418585
"Gaia's Guide",9599,"Anderson, IN, United States",-85.6802541,40.1053196,1,0.010417751849151
"Gaia's Guide",9599,"Angels Camp, CA, United States",-120.5385299,38.0677832,1,0.010417751849151
"Gaia's Guide",9599,"Ann Arbor, MI, United States",-83.7430378,42.2808256,31,0.32295030732368
"Gaia's Guide",9599,"Annandale-On-Hudson, NY, United States",-73.9095279,42.0218762,1,0.010417751849151
"Gaia's Guide",9599,"Annapolis, MD, United States",-76.4921829,38.9784453,1,0.010417751849151
"Gaia's Guide",9599,"Antioch, IL, United States",-88.0956396,42.4772418,1,0.010417751849151
"Gaia's Guide",9599,"Appleton, WI, United States",-88.4153847,44.2619309,2,0.0208355036983019
"Gaia's Guide",9599,"Appletown, WI, United States",-88.4153847,44.2619309,4,0.0416710073966038
"Gaia's Guide",9599,"Arlington, TX, United States",-97.1080656,32.735687,1,0.010417751849151
"Gaia's Guide",9599,"Arlington, VA, United States",-77.0909809,38.8816208,5,0.0520887592457548
"Gaia's Guide",9599,"Asbury Park, NJ, United States",-74.0120817,40.2203907,19,0.197937285133868
"Gaia's Guide",9599,"Ascutney Valley, VT, United States",-72.4062772,43.4012001,1,0.010417751849151
"Gaia's Guide",9599,"Ashbury Park, NJ, United States",-74.0120817,40.2203907,7,0.0729242629440567
"Gaia's Guide",9599,"Asheville, NC, United States",-82.5514869,35.5950581,7,0.0729242629440567
"Gaia's Guide",9599,"Ashford-Medford-Grants Pass, OR, United States",NA,NA,1,0.010417751849151
"Gaia's Guide",9599,"Ashland Village, NH, United States",-71.6306317,43.695318,1,0.010417751849151
"Gaia's Guide",9599,"Ashland, OR, United States",-122.7094767,42.1945758,6,0.0625065110949057
"Gaia's Guide",9599,"Ashville, NC, United States",-82.5514869,35.5950581,3,0.0312532555474529
"Gaia's Guide",9599,"Aspen, CO, United States",-106.8175387,39.1910983,2,0.0208355036983019
"Gaia's Guide",9599,"Athens, GA, United States",-83.357567,33.9519347,7,0.0729242629440567
"Gaia's Guide",9599,"Athens, OH, United States",-82.1012554,39.3292396,1,0.010417751849151
"Gaia's Guide",9599,"Athol, NY, United States",NA,NA,4,0.0416710073966038
"Gaia's Guide",9599,"Atlanta, GA, United States",-84.3876845,33.748752,104,1.0834461923117
"Gaia's Guide",9599,"Atlantic City, NJ, United States",-74.4229266,39.3642834,35,0.364621314720283
"Gaia's Guide",9599,"Aubrun, AL, United States",-85.4807825,32.6098566,1,0.010417751849151
"Gaia's Guide",9599,"Auburn, AL, United States",-85.4807825,32.6098566,2,0.0208355036983019
"Gaia's Guide",9599,"Augusta, FL, United States",NA,NA,1,0.010417751849151
"Gaia's Guide",9599,"Augusta, GA, United States",-82.0105148,33.4734978,8,0.0833420147932076
"Gaia's Guide",9599,"Augusta, ME, United States",-69.7794897,44.3106241,4,0.0416710073966038
"Gaia's Guide",9599,"Aurora, IL, United States",-88.3200715,41.7605849,3,0.0312532555474529
"Gaia's Guide",9599,"Austin, TX, United States",-97.7430608,30.267153,61,0.635482862798208
"Gaia's Guide",9599,"Babylon, NY, United States",NA,NA,5,0.0520887592457548
"Gaia's Guide",9599,"Bailey, CO, United States",-105.4786412,39.4060536,1,0.010417751849151
"Gaia's Guide",9599,"Bakersfield, CA, United States",-119.0187125,35.3732921,11,0.11459527034066
"Gaia's Guide",9599,"Baltimore, MD, United States",-76.6121893,39.2903848,104,1.0834461923117
"Gaia's Guide",9599,"Bangor, ME, United States",-68.7712257,44.8016128,5,0.0520887592457548
"Gaia's Guide",9599,"Bar Harbor, ME, United States",-68.2039123,44.3876119,3,0.0312532555474529
"Gaia's Guide",9599,"Barberton, OH, United States",-81.6051221,41.012833,2,0.0208355036983019
"Gaia's Guide",9599,"Barrington, NH, United States",-71.0470077,43.2228599,1,0.010417751849151
"Gaia's Guide",9599,"Bath, ME, United States",-69.8206023,43.9106353,5,0.0520887592457548
"Gaia's Guide",9599,"Baton Rouge, LA, United States",-91.1871466,30.4514677,22,0.229190540681321
"Gaia's Guide",9599,"Battle Creek, MI, United States",-85.1797142,42.3211522,2,0.0208355036983019
"Gaia's Guide",9599,"Bayshore, NY, United States",-73.2453946,40.7250986,1,0.010417751849151
"Gaia's Guide",9599,"Bayville, NY, United States",-73.5620689,40.9106541,2,0.0208355036983019
"Gaia's Guide",9599,"Beaumont, TX, United States",-94.1265562,30.080174,5,0.0520887592457548
"Gaia's Guide",9599,"Belfast, ME, United States",-69.0064234,44.4259092,3,0.0312532555474529
"Gaia's Guide",9599,"Belleville, NJ, United States",-74.1500469,40.7936744,3,0.0312532555474529
"Gaia's Guide",9599,"Bellevue, WA, United States",-122.2015159,47.6101497,2,0.0208355036983019
"Gaia's Guide",9599,"Bellingham, WA, United States",-122.4786854,48.7519112,12,0.125013022189811
"Gaia's Guide",9599,"Bellmore, NY, United States",-73.5270709,40.6687125,4,0.0416710073966038
"Gaia's Guide",9599,"Bellows Falls, VT, United States",-72.4439772,43.133411,4,0.0416710073966038
"Gaia's Guide",9599,"Belluve, NE, United States",-95.9262498,41.1567003,1,0.010417751849151
"Gaia's Guide",9599,"Beloit, WI, United States",-89.0317765,42.5083482,5,0.0520887592457548
"Gaia's Guide",9599,"Benecia, CA, United States",-122.1585777,38.049365,1,0.010417751849151
"Gaia's Guide",9599,"Berea, OH, United States",-81.8543026,41.3661614,1,0.010417751849151
"Gaia's Guide",9599,"Berkeley Springs, WV, United States",-78.2271957,39.6269902,1,0.010417751849151
"Gaia's Guide",9599,"Berkeley, CA, United States",-122.273042,37.8715226,51,0.531305344306699
"Gaia's Guide",9599,"Bethany Beach, DE, United States",-75.0551806,38.5395564,5,0.0520887592457548
"Gaia's Guide",9599,"Bethesda, MD, United States",-77.0947092,38.984652,2,0.0208355036983019
"Gaia's Guide",9599,"Bethlehem, NH, United States",-71.6875364,44.2803843,1,0.010417751849151
"Gaia's Guide",9599,"Beverly Hills, CA, United States",-118.4003563,34.0736204,1,0.010417751849151
"Gaia's Guide",9599,"Billings, MT, United States",-108.5006904,45.7832856,8,0.0833420147932076
"Gaia's Guide",9599,"Biloxi, MS, United States",-88.8853078,30.3960318,5,0.0520887592457548
"Gaia's Guide",9599,"Binghampton, NY, United States",-75.9179738,42.0986867,2,0.0208355036983019
"Gaia's Guide",9599,"Binghamton, NY, United States",-75.9179738,42.0986867,20,0.208355036983019
"Gaia's Guide",9599,"Birmingham, AL, United States",-86.8103567,33.5185892,27,0.281279299927076
"Gaia's Guide",9599,"Bishop, CA, United States",-118.395236,37.3613936,1,0.010417751849151
"Gaia's Guide",9599,"Bismarck, ND, United States",-100.7877616,46.8041643,2,0.0208355036983019
"Gaia's Guide",9599,"Bloomington, IL, United States",-88.9936873,40.4842027,1,0.010417751849151
"Gaia's Guide",9599,"Bloomington, IN, United States",-86.5263857,39.165325,22,0.229190540681321
"Gaia's Guide",9599,"Boca Grande, FL, United States",-82.2616717,26.7490152,1,0.010417751849151
"Gaia's Guide",9599,"Boca Raton, FL, United States",-80.1289321,26.3683064,4,0.0416710073966038
"Gaia's Guide",9599,"Boise, ID, United States",-116.2023137,43.6150186,14,0.145848525888113
"Gaia's Guide",9599,"Boonville, CA, United States",-123.3671551,39.0089749,1,0.010417751849151
"Gaia's Guide",9599,"Bossier City, LA, United States",-93.7321228,32.5159852,1,0.010417751849151
"Gaia's Guide",9599,"Boston, MA, United States",-71.0588801,42.3600825,115,1.19804146265236
"Gaia's Guide",9599,"Boulder, CO, United States",-105.2705456,40.0149856,18,0.187519533284717
"Gaia's Guide",9599,"Bowie, MD, United States",-76.7791365,39.0067768,2,0.0208355036983019
"Gaia's Guide",9599,"Bowling Green, OH, United States",-83.6513229,41.3747744,1,0.010417751849151
"Gaia's Guide",9599,"Bozeman, MT, United States",-111.037259,45.6793119,3,0.0312532555474529
"Gaia's Guide",9599,"Bradenton, FL, United States",-82.5748194,27.4989278,1,0.010417751849151
"Gaia's Guide",9599,"Bradford, OH, United States",-84.4307831,40.1322719,1,0.010417751849151
"Gaia's Guide",9599,"Branford, CT, United States",-72.8141185,41.2799027,5,0.0520887592457548
"Gaia's Guide",9599,"Brattleboro, VT, United States",-72.5578678,42.8509152,7,0.0729242629440567
"Gaia's Guide",9599,"Breckenridge, CO, United States",-106.0383518,39.4816537,1,0.010417751849151
"Gaia's Guide",9599,"Bridgehampton, NY, United States",-72.3009158,40.9378777,1,0.010417751849151
"Gaia's Guide",9599,"Bridgeport, CT, United States",-73.1894384,41.1792258,10,0.10417751849151
"Gaia's Guide",9599,"Bridgeport, PA, United States",-75.3451838,40.1051084,3,0.0312532555474529
"Gaia's Guide",9599,"Brockton, MA, United States",-71.0183787,42.0834335,1,0.010417751849151
"Gaia's Guide",9599,"Bronx, NY, United States",-73.8648268,40.8447819,4,0.0416710073966038
"Gaia's Guide",9599,"Brooklyn, NY, United States",-73.9441579,40.6781784,19,0.197937285133868
"Gaia's Guide",9599,"Broome County, NY, United States",-75.8533954,42.1791865,1,0.010417751849151
"Gaia's Guide",9599,"Broward County, FL, United States",-80.365865,26.190096,3,0.0312532555474529
"Gaia's Guide",9599,"Brunswick, ME, United States",-69.9669961,43.9140162,4,0.0416710073966038
"Gaia's Guide",9599,"Buffalo, NY, United States",-78.8783689,42.8864468,46,0.479216585060944
"Gaia's Guide",9599,"Burlington, VT, United States",-73.212072,44.4758825,27,0.281279299927076
"Gaia's Guide",9599,"Calais, ME, United States",-67.2786038,45.1889633,1,0.010417751849151
"Gaia's Guide",9599,"Calumet City, IL, United States",-87.5294871,41.6155909,21,0.21877278883217
"Gaia's Guide",9599,"Cambridge, MA, United States",-71.1097335,42.3736158,62,0.645900614647359
"Gaia's Guide",9599,"Camden, NJ, United States",-75.1196199,39.9259463,5,0.0520887592457548
"Gaia's Guide",9599,"Canoga Park, CA, United States",-118.5975318,34.2083086,2,0.0208355036983019
"Gaia's Guide",9599,"Canton, OH, United States",-81.378447,40.7989473,9,0.0937597666423586
"Gaia's Guide",9599,"Cape Cod Area, MA, United States",-70.2962408,41.6687897,1,0.010417751849151
"Gaia's Guide",9599,"Cape Coral, FL, United States",-81.9495331,26.5628537,1,0.010417751849151
"Gaia's Guide",9599,"Carbondale, IL, United States",-89.2167501,37.7272727,4,0.0416710073966038
"Gaia's Guide",9599,"Caribou, ME, United States",-67.9980365,46.8639995,1,0.010417751849151
"Gaia's Guide",9599,"Casper, WY, United States",-106.2980824,42.848709,3,0.0312532555474529
"Gaia's Guide",9599,"Cathedral City, CA, United States",-116.4668036,33.7805388,6,0.0625065110949057
"Gaia's Guide",9599,"Cedar Rapids, IA, United States",-91.6656232,41.9778795,11,0.11459527034066
"Gaia's Guide",9599,"Central Fall, RI, United States",-71.3922785,41.8906553,1,0.010417751849151
"Gaia's Guide",9599,"Central Falls, RI, United States",-71.3922785,41.8906553,4,0.0416710073966038
"Gaia's Guide",9599,"Chambersburg, PA, United States",-77.6611022,39.9375911,1,0.010417751849151
"Gaia's Guide",9599,"Champaign / Urbana, IL, United States",NA,NA,7,0.0729242629440567
"Gaia's Guide",9599,"Champaign, IL, United States",-88.2433829,40.1164204,11,0.11459527034066
"Gaia's Guide",9599,"Chapel Hill, NC, United States",-79.0558445,35.9131996,13,0.135430774038962
"Gaia's Guide",9599,"Charleston, SC, United States",-79.9319664,32.7833163,5,0.0520887592457548
"Gaia's Guide",9599,"Charleston, WV, United States",-81.6326234,38.3498195,6,0.0625065110949057
"Gaia's Guide",9599,"Charlestown, SC, United States",-79.9319664,32.7833163,10,0.10417751849151
"Gaia's Guide",9599,"Charlestown, WV, United States",NA,NA,8,0.0833420147932076
"Gaia's Guide",9599,"Charlotte, NC, United States",-80.8431267,35.2270869,44,0.458381081362642
"Gaia's Guide",9599,"Charlottesville, VA, United States",-78.4766781,38.0293059,2,0.0208355036983019
"Gaia's Guide",9599,"Chattanooga, TN, United States",-85.3093995,35.0457984,11,0.11459527034066
"Gaia's Guide",9599,"Cherry Grove, NY, United States",-73.0899622,40.6597917,2,0.0208355036983019
"Gaia's Guide",9599,"Cherry Hill, NJ, United States",-75.0246312,39.926813,6,0.0625065110949057
"Gaia's Guide",9599,"Chester, PA, United States",-75.3557457,39.849557,1,0.010417751849151
"Gaia's Guide",9599,"Cheyenne, WY, United States",-104.8202462,41.1399814,14,0.145848525888113
"Gaia's Guide",9599,"Chicago, IL, United States",-87.6297982,41.8781136,217,2.26065215126576
"Gaia's Guide",9599,"Chico, CA, United States",-121.8374777,39.7284944,4,0.0416710073966038
"Gaia's Guide",9599,"Chicopee, MA, United States",-72.6078672,42.1487043,1,0.010417751849151
"Gaia's Guide",9599,"Chittango, NY, United States",-75.86658,43.0450671,1,0.010417751849151
"Gaia's Guide",9599,"Chittenango, NY, United States",-75.86658,43.0450671,1,0.010417751849151
"Gaia's Guide",9599,"Cincinnati, OH, United States",-84.5120196,39.1031182,61,0.635482862798208
"Gaia's Guide",9599,"Claremont, CA, United States",-117.7197785,34.0966764,2,0.0208355036983019
"Gaia's Guide",9599,"Clarence Center, NY, United States",-78.6375283,43.0106139,1,0.010417751849151
"Gaia's Guide",9599,"Clarksburg, VA, United States",-80.3445341,39.2806451,2,0.0208355036983019
"Gaia's Guide",9599,"Clarksburg, WV, United States",-80.3445341,39.2806451,2,0.0208355036983019
"Gaia's Guide",9599,"Clarksville, TN, United States",-87.3594528,36.5297706,2,0.0208355036983019
"Gaia's Guide",9599,"Cle Elum, WA, United States",-120.939249,47.1953976,1,0.010417751849151
"Gaia's Guide",9599,"Clear Lake, CA, United States",-122.6263728,38.9582307,9,0.0937597666423586
"Gaia's Guide",9599,"Clearwater, FL, United States",-82.7958948,27.9655722,10,0.10417751849151
"Gaia's Guide",9599,"Cleveland Heights, OH, United States",-81.556235,41.5200518,2,0.0208355036983019
"Gaia's Guide",9599,"Cleveland, OH, United States",-81.6943605,41.49932,85,0.885508907177831
