"publication","year","pub.count","geocode.value","lon","lat","count","relative.percentage"
"Bob Damron's Address Book",1983,3602,"Hollywood, FL, United States",-80.1494901,26.0112014,6,0.166574125485841
"Bob Damron's Address Book",1983,3602,"Homestead, PA, United States",-79.9119948,40.4059025,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Honolulu, HI, United States",-157.8581401,21.3098845,4,0.111049416990561
"Bob Damron's Address Book",1983,3602,"Hoquiam, WA, United States",-123.8839028,46.977043,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Hot Springs, AR, United States",-93.0546003,34.5077615,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Houma, LA, United States",-90.7195348,29.5957696,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Houston, TX, United States",-95.3698028,29.7604267,61,1.69350360910605
"Bob Damron's Address Book",1983,3602,"Huntington Park, CA, United States",-118.2250725,33.9816812,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Huntington, NY, United States",-73.425676,40.8681539,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Huntington, WV, United States",-82.445154,38.4192496,4,0.111049416990561
"Bob Damron's Address Book",1983,3602,"Huntsville, AL, United States",-86.5861037,34.7303688,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Hyannis, MA, United States",-70.2881124,41.6524911,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Idaho Falls, ID, United States",-112.0407506,43.4926602,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Indianapolis, IN, United States",-86.158018,39.76909,17,0.471960022209883
"Bob Damron's Address Book",1983,3602,"Indio, CA, United States",-116.2155619,33.7205771,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Inglewood, CA, United States",-118.3531311,33.9616801,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Interlochen, MI, United States",-85.7676077,44.6453738,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Iowa City, IA, United States",-91.5346169,41.6578257,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Ithaca, NY, United States",-76.5018807,42.4439614,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Jackson, MI, United States",-84.4013462,42.245869,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Jackson, MS, United States",-90.1848103,32.2987573,5,0.138811771238201
"Bob Damron's Address Book",1983,3602,"Jackson, NH, United States",-71.1850996,44.1462613,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Jackson, TN, United States",-88.8139469,35.6145169,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Jackson, WY, United States",-110.7624282,43.4799291,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Jacksonville, AL, United States",-85.7613536,33.8137125,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Jacksonville, FL, United States",-81.655651,30.3321838,11,0.305385896724042
"Bob Damron's Address Book",1983,3602,"Jacksonville, IL, United States",-90.2290098,39.733936,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Jacksonville, NC, United States",-77.4302414,34.7540524,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Jamaica, NY, United States",-73.7991953,40.7037439,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Jamestown, NY, United States",-79.2353259,42.0970023,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Jersey City, NJ, United States",-74.0431435,40.7177545,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Johnson City, TN, United States",-82.3534727,36.3134397,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Johnstown, PA, United States",-78.9219698,40.3267407,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Joliet, IL, United States",-88.0817251,41.525031,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Joplin, MO, United States",-94.513281,37.0842271,5,0.138811771238201
"Bob Damron's Address Book",1983,3602,"Juneau, AK, United States",-134.4201306,58.3004933,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Kalamazoo, MI, United States",-85.5872286,42.2917069,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Kalispell, MT, United States",-114.3168131,48.1919889,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Kansas City, KS, United States",-94.6267873,39.1155314,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Kansas City, MO, United States",-94.5785667,39.0997265,26,0.721821210438645
"Bob Damron's Address Book",1983,3602,"Kearney, NE, United States",-99.0816784,40.6993303,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Kenosha, WI, United States",-87.8211854,42.5847425,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Kew Gardens, NY, United States",-73.8272029,40.705695,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Key West, FL, United States",-81.7799871,24.5550593,56,1.55469183786785
"Bob Damron's Address Book",1983,3602,"Klamath Falls, OR, United States",-121.7816704,42.224867,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Knoxville, TN, United States",-83.9207392,35.9606384,6,0.166574125485841
"Bob Damron's Address Book",1983,3602,"La Crosse, WI, United States",-91.2519017,43.8137751,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Laconia, NH, United States",-71.4703509,43.5278546,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Lafayette, IN, United States",-86.8752869,40.4167022,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Lafayette, LA, United States",-92.0198427,30.2240897,5,0.138811771238201
"Bob Damron's Address Book",1983,3602,"Laguna Beach, CA, United States",-117.7853568,33.5427189,14,0.388672959466963
"Bob Damron's Address Book",1983,3602,"Laguna Niguel, CA, United States",-117.7149438,33.5236744,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Lahaina, HI, United States",-156.6816195,20.882371,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Lake Charles, LA, United States",-93.2173758,30.2265949,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Lake George, NY, United States",-73.7123408,43.4261809,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Lake Placid, NY, United States",-73.9798713,44.2794911,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Lake Ronkonkoma, NY, United States",-73.1053707,40.8320984,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Lake Tahoe, CA, United States",NA,NA,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Lake Tahoe, NV, United States",-120.0323507,39.0968493,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Lake Worth, FL, United States",-80.0684479,26.6167555,3,0.0832870627429206
"Bob Damron's Address Book",1983,3602,"Lakeland, FL, United States",-81.9498042,28.0394654,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Lakeport, CA, United States",-122.9158293,39.0429506,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Lambertville, NJ, United States",-74.9429448,40.3659394,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Lancaster, CA, United States",-118.1481016,34.703947,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Lancaster, PA, United States",-76.3055144,40.0378755,8,0.222098833981122
"Bob Damron's Address Book",1983,3602,"Landisville, NJ, United States",-74.938343,39.5251132,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Lansing, MI, United States",-84.5555347,42.732535,5,0.138811771238201
"Bob Damron's Address Book",1983,3602,"Lantana, FL, United States",-80.0519859,26.5867358,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Laramie, WY, United States",-105.5911007,41.3113669,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Las Vegas, NV, United States",-115.1391009,36.171563,18,0.499722376457524
"Bob Damron's Address Book",1983,3602,"Lawton, OK, United States",-98.3959291,34.6035669,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Lebanon, NH, United States",-72.2517569,43.6422934,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Lewiston, ID, United States",-117.0011889,46.4004089,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Lewiston, ME, United States",-70.2147764,44.100351,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Lexington, KY, United States",-84.5037164,38.0405837,3,0.0832870627429206
"Bob Damron's Address Book",1983,3602,"Lexington, NC, United States",-80.2533838,35.8240265,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Lima, OH, United States",-84.1052256,40.742551,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Lincoln City, OR, United States",-124.0159354,44.9620902,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Lincoln, NE, United States",-96.7025764,40.8136634,7,0.194336479733481
"Bob Damron's Address Book",1983,3602,"Little Rock, AR, United States",-92.2880157,34.7444618,5,0.138811771238201
"Bob Damron's Address Book",1983,3602,"Lombard, IL, United States",-88.0078435,41.8800296,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Long Beach, CA, United States",-118.1937395,33.7700504,33,0.916157690172127
"Bob Damron's Address Book",1983,3602,"Long Wharf, CT, United States",-72.92134,41.2968149,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Longview, TX, United States",-94.7404891,32.5007037,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Lorain, OH, United States",-82.1823746,41.452819,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Los Angeles, CA, United States",-118.242643,34.0549076,189,5.247084952804
"Bob Damron's Address Book",1983,3602,"Louisville, KY, United States",-85.7584557,38.2526647,11,0.305385896724042
"Bob Damron's Address Book",1983,3602,"Lowell, MA, United States",-71.3161718,42.6334247,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Lubbock, TX, United States",-101.8552934,33.5778239,4,0.111049416990561
"Bob Damron's Address Book",1983,3602,"Lynn, MA, United States",-70.9494938,42.466763,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Macomb, IL, United States",-90.6717971,40.4592076,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Macon, GA, United States",-83.6324022,32.8406946,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Madeira Beach, FL, United States",-82.7973247,27.7980814,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Madison, IN, United States",-85.3799577,38.7358933,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Madison, WI, United States",-89.4007501,43.0721661,8,0.222098833981122
"Bob Damron's Address Book",1983,3602,"Manchester, NH, United States",-71.4547891,42.9956397,4,0.111049416990561
"Bob Damron's Address Book",1983,3602,"Manitou Springs, CO, United States",-104.9128177,38.8575579,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Mankato, MN, United States",-94.0055647,44.1661456,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Mansfield, OH, United States",-82.5154471,40.75839,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Marietta, PA, United States",-76.5521882,40.0570411,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Marquette, MI, United States",-87.3953713,46.5436199,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Marshalltown, IA, United States",-92.9080375,42.0494674,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Martha's Vineyard, MA, United States",-70.645473,41.3804981,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Marysville, CA, United States",-121.5913547,39.1457253,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"McAllen, TX, United States",-98.2300124,26.2034071,4,0.111049416990561
"Bob Damron's Address Book",1983,3602,"Medford, OR, United States",-122.8755949,42.3265152,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Melbourne, FL, United States",-80.6081089,28.0836269,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Memphis, TN, United States",-90.0489801,35.1495343,15,0.416435313714603
"Bob Damron's Address Book",1983,3602,"Mendocino, CA, United States",-123.7994591,39.3076744,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Meridian, MS, United States",-88.703656,32.3643098,4,0.111049416990561
"Bob Damron's Address Book",1983,3602,"Metairie, LA, United States",-90.1528519,29.9840922,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Miami Beach, FL, United States",-80.1300455,25.790654,5,0.138811771238201
"Bob Damron's Address Book",1983,3602,"Miami, FL, United States",-80.1917902,25.7616798,31,0.860632981676846
"Bob Damron's Address Book",1983,3602,"Miamisburg, OH, United States",-84.2866083,39.6428362,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Middletown, CT, United States",-72.6506488,41.5623209,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Milldale, CT, United States",-72.8990595,41.5669981,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Milwaukee, WI, United States",-87.9064736,43.0389025,28,0.777345918933926
"Bob Damron's Address Book",1983,3602,"Mine Hill, NJ, United States",-74.5937701,40.8778768,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Minneapolis, MN, United States",-93.2650108,44.977753,22,0.610771793448084
"Bob Damron's Address Book",1983,3602,"Minot, NC, United States",NA,NA,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Miracle Mile, CA, United States",-118.3491169,34.059534,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Missoula, MT, United States",-113.9940314,46.8721284,3,0.0832870627429206
"Bob Damron's Address Book",1983,3602,"Mobile, AL, United States",-88.0398912,30.6953657,5,0.138811771238201
"Bob Damron's Address Book",1983,3602,"Modesto, CA, United States",-120.9970014,37.6392595,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Monroe, LA, United States",-92.1193012,32.5093109,3,0.0832870627429206
"Bob Damron's Address Book",1983,3602,"Montara, CA, United States",-122.5160892,37.5421617,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Montclair, CA, United States",-117.6897776,34.0775104,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Monterey, CA, United States",-121.8946761,36.6002378,4,0.111049416990561
"Bob Damron's Address Book",1983,3602,"Montgomery, AL, United States",-86.3077368,32.3792233,3,0.0832870627429206
"Bob Damron's Address Book",1983,3602,"Moorhead, MN, United States",-96.7678039,46.8737648,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Moscow, ID, United States",-117.0001651,46.7323875,3,0.0832870627429206
"Bob Damron's Address Book",1983,3602,"Mount Clemens, MI, United States",-82.8779754,42.5972563,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Mountain View, CA, United States",-122.0838511,37.3860517,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Muncie, IN, United States",-85.3863599,40.1933767,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Murpheesboro, TN, United States",-86.39027,35.8456213,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Muskegon, MI, United States",-86.2483921,43.2341813,3,0.0832870627429206
"Bob Damron's Address Book",1983,3602,"Myrtle Beach, SC, United States",-78.8802094,33.6954218,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Nantucket, MA, United States",-70.0999891,41.28394,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Napa, CA, United States",-122.286865,38.2975381,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Naples, FL, United States",-81.7948103,26.1420358,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Nashville, TN, United States",-86.7816016,36.1626638,9,0.249861188228762
"Bob Damron's Address Book",1983,3602,"Nevada City, CA, United States",-121.0160594,39.2615606,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"New Bedford, MA, United States",-70.934205,41.6362152,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"New Brunswick, NJ, United States",-74.4518188,40.4862157,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"New Haven, CT, United States",-72.9278835,41.308274,8,0.222098833981122
"Bob Damron's Address Book",1983,3602,"New Hope, PA, United States",-74.9512785,40.3642728,8,0.222098833981122
"Bob Damron's Address Book",1983,3602,"New London, CT, United States",-72.0995209,41.3556539,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"New Milford, PA, United States",-75.7271318,41.8725781,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"New Orleans, LA, United States",-90.0715323,29.9510658,71,1.97112715158245
"Bob Damron's Address Book",1983,3602,"New Rochelle, NY, United States",-73.7823549,40.9114882,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"New York, NY, United States",-74.0059728,40.7127753,183,5.08051082731816
"Bob Damron's Address Book",1983,3602,"Newark, DE, United States",-75.7496572,39.6837226,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Newark, NJ, United States",-74.1723667,40.735657,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Newport, RI, United States",-71.3128285,41.4901024,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Niagra Falls, NY, United States",-79.0377388,43.0962143,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Norfolk, VA, United States",-76.2858726,36.8507689,14,0.388672959466963
"Bob Damron's Address Book",1983,3602,"Normal, IL, United States",-88.9906312,40.5142026,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Norman, OK, United States",-97.4394777,35.2225668,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"North Merrick, NY, United States",-73.5635312,40.6913859,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"North Salem, NY, United States",-73.5719051,41.3350356,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Nyack, NY, United States",-73.9179146,41.0906519,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Oakland, CA, United States",-122.2711639,37.8043514,11,0.305385896724042
"Bob Damron's Address Book",1983,3602,"Ocean Beach, CA, United States",-117.2470353,32.7494988,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Ocean City, MD, United States",-75.0849058,38.3365032,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Oceanside, CA, United States",-117.3794834,33.1958696,3,0.0832870627429206
"Bob Damron's Address Book",1983,3602,"Odessa, TX, United States",-102.3676431,31.8456816,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Ogden, UT, United States",-111.9738304,41.223,3,0.0832870627429206
"Bob Damron's Address Book",1983,3602,"Ogunquit, ME, United States",-70.5986223,43.2468352,12,0.333148250971682
"Bob Damron's Address Book",1983,3602,"Oklahoma City, OK, United States",-97.5164276,35.4675602,13,0.360910605219323
"Bob Damron's Address Book",1983,3602,"Omaha, NE, United States",-95.9345034,41.2565369,9,0.249861188228762
"Bob Damron's Address Book",1983,3602,"Orange, NJ, United States",-74.2326478,40.7706187,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Orlando, FL, United States",-81.3789269,28.5383832,13,0.360910605219323
"Bob Damron's Address Book",1983,3602,"Oshkosh, WI, United States",-88.5426136,44.0247062,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Overland Park, KS, United States",-94.6707917,38.9822282,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Owensboro, KY, United States",-87.1111676,37.7719074,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Oxford, MS, United States",-89.5188246,34.3659868,3,0.0832870627429206
"Bob Damron's Address Book",1983,3602,"Oxnard, CA, United States",-119.1770516,34.1975048,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Pacific Beach, CA, United States",-117.2355851,32.8024577,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Pacific Grove, CA, United States",-121.9166215,36.6177374,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Painsville, OH, United States",-81.245657,41.7244885,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Palisades Park, NJ, United States",-73.997639,40.8481556,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Palm Springs, CA, United States",-116.5452921,33.8302961,20,0.555247084952804
"Bob Damron's Address Book",1983,3602,"Palo Alto, CA, United States",-122.1430195,37.4418834,3,0.0832870627429206
"Bob Damron's Address Book",1983,3602,"Panama City, FL, United States",-85.6602058,30.1588129,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Paramount, CA, United States",-118.1597911,33.8894598,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Parkersburg, WV, United States",-81.5615135,39.2667418,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Pasadena, CA, United States",-118.1445155,34.1477849,6,0.166574125485841
"Bob Damron's Address Book",1983,3602,"Patterson, NJ, United States",-74.171811,40.9167654,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Pawtucket, RI, United States",-71.3825558,41.878711,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Pensacola, FL, United States",-87.2169149,30.421309,9,0.249861188228762
"Bob Damron's Address Book",1983,3602,"Peoria, IL, United States",-89.5889864,40.6936488,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Phenix City, AL, United States",-85.0007653,32.4709761,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Philadelphia, PA, United States",-75.1652215,39.9525839,58,1.61021654636313
"Bob Damron's Address Book",1983,3602,"Phillipsburg, NJ, United States",-75.1901761,40.6937099,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Phoenix, AZ, United States",-112.0740373,33.4483771,38,1.05496946141033
"Bob Damron's Address Book",1983,3602,"Pierre, SD, United States",-100.3537522,44.3667876,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Pittsburgh, PA, United States",-79.9958864,40.4406248,21,0.583009439200444
"Bob Damron's Address Book",1983,3602,"Pittsfield, MA, United States",-73.2453824,42.4500845,4,0.111049416990561
"Bob Damron's Address Book",1983,3602,"Plantsville, CT, United States",-72.8903645,41.5824016,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Plattsburg, NY, United States",-73.4529124,44.6994873,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Plymouth, MA, United States",-70.6672621,41.9584457,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Plymouth, MI, United States",-83.4702132,42.3714253,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Pocatello, ID, United States",-112.4506191,42.8621042,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Pocono Mts., PA, United States",-75.4344727,41.0700078,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Point Loma, CA, United States",-117.2466838,32.70003,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Pomeroy, WA, United States",-117.6026896,46.4748738,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Pomona, CA, United States",-117.7499909,34.055103,6,0.166574125485841
"Bob Damron's Address Book",1983,3602,"Pompano Beach, FL, United States",-80.1247667,26.2378597,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Pontiac, MI, United States",-83.2910468,42.6389216,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Portland, ME, United States",-70.2568189,43.6590993,3,0.0832870627429206
"Bob Damron's Address Book",1983,3602,"Portland, OR, United States",-122.6783853,45.515232,42,1.16601887840089
"Bob Damron's Address Book",1983,3602,"Portsmouth, NH, United States",-70.7625532,43.0717552,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Poughkeepsie, NY, United States",-73.9209701,41.7003713,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Prescott, AZ, United States",-112.4685025,34.5400242,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Princeton, NJ, United States",-74.6672226,40.3572976,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Providence, RI, United States",-71.4128343,41.8239891,11,0.305385896724042
"Bob Damron's Address Book",1983,3602,"Provincetown, MA, United States",-70.1846012,42.0547136,73,2.02665186007773
"Bob Damron's Address Book",1983,3602,"Pueblo, CO, United States",-104.6101033,38.2705996,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Queens, NY, United States",-73.7948516,40.7282239,7,0.194336479733481
"Bob Damron's Address Book",1983,3602,"Quincy, IL, United States",-91.4098726,39.9356016,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Racine, WI, United States",-87.7828523,42.7261309,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Raleigh, NC, United States",-78.6381787,35.7795897,8,0.222098833981122
"Bob Damron's Address Book",1983,3602,"Rancho Cordova, CA, United States",-121.302728,38.5890723,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Rancho Mirage, CA, United States",-116.41279,33.739744,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Randolph, MA, United States",-71.042551,42.1619739,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Rapid City, SD, United States",-103.2310149,44.0805434,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Rawlins, WY, United States",-107.2386627,41.7910697,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Reading, PA, United States",-75.9268747,40.3356483,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Redding, CA, United States",-122.3916754,40.5865396,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Redondo Beach, CA, United States",-118.3884078,33.8491816,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Redwood City, CA, United States",-122.228141,37.4847955,3,0.0832870627429206
"Bob Damron's Address Book",1983,3602,"Rehoboth Beach, DE, United States",-75.0760137,38.7209454,4,0.111049416990561
"Bob Damron's Address Book",1983,3602,"Reno, NV, United States",-119.8142691,39.529919,15,0.416435313714603
"Bob Damron's Address Book",1983,3602,"Reseda, CA, United States",-118.5360205,34.2011126,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Richmond Hill, NY, United States",-73.8310309,40.6999853,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Richmond, VA, United States",-77.4360481,37.5407246,12,0.333148250971682
"Bob Damron's Address Book",1983,3602,"River Edge, NJ, United States",-74.0398622,40.9287098,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Riverside, CA, United States",-117.3754942,33.9806005,3,0.0832870627429206
"Bob Damron's Address Book",1983,3602,"Roanoke, VA, United States",-79.9414266,37.2709704,3,0.0832870627429206
"Bob Damron's Address Book",1983,3602,"Rochester, MN, United States",-92.4801989,44.0121221,2,0.0555247084952804
"Bob Damron's Address Book",1983,3602,"Rochester, NY, United States",-77.6088465,43.1565779,26,0.721821210438645
"Bob Damron's Address Book",1983,3602,"Rochester, PA, United States",-80.2864509,40.7022882,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Rock Island, IL, United States",-90.5787476,41.5094771,3,0.0832870627429206
"Bob Damron's Address Book",1983,3602,"Rockbridge, OH, United States",-82.5222594,39.5798084,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Rockford, IL, United States",-89.0939952,42.2711311,5,0.138811771238201
"Bob Damron's Address Book",1983,3602,"Ronan, MT, United States",-114.1015013,47.5288233,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Roseburg, OR, United States",-123.3417381,43.216505,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Running Springs, CA, United States",-117.1092049,34.2077859,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Russian River, CA, United States",-123.011048270873,38.9116324986166,3,0.0832870627429206
"Bob Damron's Address Book",1983,3602,"Sacramento, CA, United States",-121.4943996,38.5815719,29,0.805108273181566
"Bob Damron's Address Book",1983,3602,"Saginaw, MI, United States",-83.9508068,43.4194699,1,0.0277623542476402
"Bob Damron's Address Book",1983,3602,"Salem, OR, United States",-123.0350963,44.9428975,4,0.111049416990561
